3992990334;41.14621;-8.610363;-0.1502792;0.7181368
3992990337;41.14614;-8.610325;-0.1502785;0.7181357
3993021523;41.14656;-8.608349;-0.150244;0.718143
3993021524;41.14682;-8.608357;-0.1502442;0.7181475
3993117787;41.14674;-8.609715;-0.1502679;0.7181461
3993117788;41.14663;-8.6097;-0.1502676;0.7181442
3993117789;41.14671;-8.609715;-0.1502679;0.7181455
3993126224;41.14756;-8.609426;-0.1502628;0.7181603
3993126454;41.14724;-8.607942;-0.1502369;0.7181548
3993126557;41.14729;-8.60872;-0.1502505;0.7181556
4025482697;41.14592;-8.609897;-0.150271;0.7181317
4025528390;41.14602;-8.610677;-0.1502847;0.7181336
4025528392;41.14595;-8.610741;-0.1502858;0.7181323
4025528393;41.14594;-8.61058;-0.150283;0.7181321
4025528394;41.14599;-8.610709;-0.1502852;0.718133
4025528395;41.14605;-8.61065;-0.1502842;0.718134
4027074709;41.14544;-8.607572;-0.1502305;0.7181234
4027091849;41.14602;-8.610869;-0.150288;0.7181335
4097873925;41.1459;-8.61007;-0.1502741;0.7181314
4097873927;41.14659;-8.609763;-0.1502687;0.7181435
4097873928;41.14663;-8.609796;-0.1502693;0.7181441
4097873929;41.14663;-8.609709;-0.1502678;0.7181441
4097873935;41.14677;-8.608394;-0.1502448;0.7181466
4097873936;41.14679;-8.608356;-0.1502442;0.7181469
4097873944;41.1475;-8.609367;-0.1502618;0.7181594
4097873947;41.14745;-8.609446;-0.1502632;0.7181585
4097873948;41.14759;-8.609416;-0.1502627;0.718161
4097873954;41.14804;-8.609344;-0.1502614;0.7181688
4356494327;41.15021;-8.607672;-0.1502322;0.7182067
4356494329;41.15013;-8.60731;-0.1502259;0.7182053
4356494331;41.14998;-8.60724;-0.1502247;0.7182027
4488753662;41.1478;-8.608538;-0.1502473;0.7181647
4526972109;41.1468;-8.61132;-0.1502959;0.7181472
4526972112;41.14693;-8.611293;-0.1502954;0.7181494
4526972116;41.14786;-8.611102;-0.1502921;0.7181656
4526972121;41.14749;-8.608598;-0.1502484;0.7181591
4529952466;41.15033;-8.607708;-0.1502329;0.7182087
4529952483;41.14873;-8.60775;-0.1502336;0.7181808
4529952486;41.1488;-8.60799;-0.1502378;0.718182
4529953489;41.1487;-8.607892;-0.1502361;0.7181804
4529953492;41.14856;-8.607201;-0.150224;0.7181779
4529953527;41.1465;-8.604341;-0.1501741;0.7181419
4529953533;41.14676;-8.605625;-0.1501965;0.7181464
4529953537;41.14705;-8.60691;-0.1502189;0.7181515
4529953538;41.14701;-8.606758;-0.1502163;0.7181509
4529953547;41.1461;-8.610181;-0.150276;0.7181349
4529953552;41.14606;-8.610796;-0.1502867;0.7181343
4920992108;41.14585;-8.609532;-0.1502647;0.7181306
4921101771;41.1452;-8.610441;-0.1502806;0.7181192
4925189617;41.14542;-8.607402;-0.1502275;0.718123
4925459193;41.14418;-8.610619;-0.1502836;0.7181015
4945762789;41.14709;-8.610982;-0.15029;0.7181522
4945762790;41.14695;-8.611011;-0.1502905;0.7181497
5118553689;41.14606;-8.611118;-0.1502924;0.7181342
5118553691;41.14606;-8.610768;-0.1502863;0.7181343
5118553704;41.14558;-8.610667;-0.1502845;0.7181259
5118554430;41.14593;-8.610407;-0.15028;0.7181319
5320177921;41.14492;-8.610948;-0.1502894;0.7181143
5476716943;41.14668;-8.60971;-0.1502678;0.718145
5476716944;41.14689;-8.609648;-0.1502667;0.7181488
5476716947;41.14547;-8.607617;-0.1502313;0.7181239
5476716948;41.14544;-8.607483;-0.1502289;0.7181234
5476716949;41.14548;-8.607626;-0.1502314;0.718124
5476716951;41.14753;-8.609431;-0.1502629;0.7181598
5476716952;41.14816;-8.609409;-0.1502625;0.7181709
5476716953;41.14761;-8.609363;-0.1502617;0.7181613
5476716954;41.14752;-8.609366;-0.1502618;0.7181597
5476716955;41.14758;-8.609364;-0.1502617;0.7181608
5476716957;41.14811;-8.609381;-0.150262;0.71817
5476716960;41.15007;-8.609401;-0.1502624;0.7182042
5476716964;41.14684;-8.61075;-0.1502859;0.7181478
